                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.53525,                0.39082,                0.88271,                0.69343,                0.53532,                0.58722,                0.44554,                0.90777,                 1.2052,                 1.1724,             0.00018385,             0.00018385,             0.00018385
                    153,                0.52372,                0.38372,                0.89364,                0.68538,                0.53645,                0.58993,                0.44663,                0.90553,                 1.2139,                 1.1761,             0.00018032,             0.00018032,             0.00018032
                    154,                 0.5389,                0.40055,                0.89962,                 0.7045,                0.51042,                0.58439,                0.44359,                0.91391,                 1.2556,                 1.1812,             0.00017679,             0.00017679,             0.00017679
                    155,                0.52794,                0.39029,                0.89405,                 0.6636,                0.54228,                0.58546,                 0.4446,                0.91901,                 1.2677,                 1.1868,             0.00017325,             0.00017325,             0.00017325
                    156,                0.51776,                0.38228,                0.88458,                0.67554,                0.54607,                0.58652,                0.44726,                0.91029,                 1.2636,                 1.1805,             0.00016972,             0.00016972,             0.00016972
                    157,                0.53174,                0.39003,                0.89223,                0.69908,                 0.5349,                 0.5944,                 0.4528,                0.90994,                 1.2422,                 1.1791,             0.00016618,             0.00016618,             0.00016618
                    158,                0.53127,                0.38845,                0.89273,                0.68133,                 0.5381,                0.58872,                0.44823,                0.91401,                  1.276,                  1.183,             0.00016265,             0.00016265,             0.00016265
                    159,                 0.5239,                0.38028,                0.89211,                0.71763,                0.51797,                0.58916,                0.44924,                0.90611,                 1.2243,                 1.1742,             0.00015911,             0.00015911,             0.00015911
                    160,                0.52529,                0.38461,                0.88525,                0.70631,                0.52237,                0.58951,                0.45052,                0.90969,                 1.2237,                 1.1789,             0.00015558,             0.00015558,             0.00015558
                    161,                0.52684,                0.38807,                0.88921,                0.66252,                0.54055,                0.59234,                 0.4524,                0.91242,                 1.2564,                 1.1766,             0.00015205,             0.00015205,             0.00015205
                    162,                0.52595,                0.38233,                0.88186,                0.67569,                0.52411,                0.59104,                0.45151,                 0.9112,                 1.2508,                 1.1845,             0.00014851,             0.00014851,             0.00014851
                    163,                0.53067,                0.38281,                0.88624,                0.67572,                0.52681,                0.58833,                0.45266,                0.90672,                 1.2776,                 1.1808,             0.00014498,             0.00014498,             0.00014498
                    164,                0.51142,                0.38189,                0.89436,                 0.6463,                0.53931,                0.58674,                0.44985,                 0.9125,                 1.2827,                 1.1893,             0.00014144,             0.00014144,             0.00014144
                    165,                0.52403,                0.38066,                0.88892,                0.70492,                0.51567,                0.58749,                0.44958,                0.90797,                 1.2941,                 1.1845,             0.00013791,             0.00013791,             0.00013791
                    166,                0.50971,                 0.3728,                0.88729,                0.64497,                0.56228,                0.59182,                0.45247,                0.90539,                 1.2385,                 1.1857,             0.00013437,             0.00013437,             0.00013437
                    167,                 0.5207,                0.37589,                 0.8896,                0.69141,                0.52134,                0.58292,                0.44739,                0.90774,                 1.3011,                 1.1782,             0.00013084,             0.00013084,             0.00013084
                    168,                0.52208,                0.38025,                0.88701,                0.70128,                0.52322,                0.58416,                0.44712,                0.90648,                 1.2482,                 1.1774,             0.00012731,             0.00012731,             0.00012731
                    169,                0.51466,                0.37382,                0.88731,                0.67431,                0.52679,                0.58278,                0.44598,                0.90742,                 1.2764,                 1.1808,             0.00012377,             0.00012377,             0.00012377
                    170,                0.52049,                0.37724,                0.89049,                0.71137,                0.52782,                0.59028,                0.44845,                0.90387,                 1.2546,                 1.1805,             0.00012024,             0.00012024,             0.00012024
                    171,                0.52274,                0.37877,                0.89116,                0.70194,                0.52777,                0.59006,                0.44959,                0.90336,                 1.2519,                 1.1779,              0.0001167,              0.0001167,              0.0001167
                    172,                 0.5122,                0.37707,                0.88896,                0.67926,                0.53973,                0.59144,                0.45086,                0.90874,                 1.2602,                  1.176,             0.00011317,             0.00011317,             0.00011317
                    173,                0.50347,                0.36944,                 0.8848,                0.69643,                0.52388,                0.58539,                0.44846,                0.90247,                 1.2593,                 1.1716,             0.00010963,             0.00010963,             0.00010963
                    174,                 0.5137,                0.37162,                0.89083,                0.68528,                 0.5396,                0.58521,                0.44976,                0.89851,                 1.2426,                 1.1715,              0.0001061,              0.0001061,              0.0001061
                    175,                0.49939,                0.36396,                0.88184,                0.66985,                0.54548,                0.58085,                0.44788,                0.89826,                  1.268,                 1.1723,             0.00010257,             0.00010257,             0.00010257
                    176,                0.50657,                0.36891,                0.88658,                0.67573,                0.53591,                 0.5817,                0.44728,                0.90409,                 1.2737,                 1.1795,             9.9032e-05,             9.9032e-05,             9.9032e-05
                    177,                0.51051,                0.36885,                 0.8807,                0.68796,                0.52452,                0.58053,                0.44402,                 0.9075,                 1.3203,                 1.1773,             9.5498e-05,             9.5498e-05,             9.5498e-05
                    178,                0.50436,                0.37351,                0.88017,                0.69867,                0.52955,                0.59146,                 0.4534,                0.90311,                 1.2668,                 1.1775,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    179,                0.49885,                0.36446,                0.88513,                0.67269,                0.53983,                0.59097,                0.45422,                0.90831,                 1.3192,                 1.1812,             8.8429e-05,             8.8429e-05,             8.8429e-05
                    180,                0.50836,                0.37052,                0.88449,                0.66941,                0.53879,                0.58282,                0.44831,                 0.9081,                 1.2686,                 1.1795,             8.4895e-05,             8.4895e-05,             8.4895e-05
                    181,                0.49512,                0.35769,                0.88014,                0.66069,                  0.542,                 0.5883,                0.44872,                0.91214,                 1.2656,                 1.1814,              8.136e-05,              8.136e-05,              8.136e-05
                    182,                0.50248,                0.36124,                 0.8845,                0.66044,                0.54762,                0.58896,                 0.4506,                0.90939,                 1.2781,                 1.1796,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    183,                0.48893,                 0.3576,                0.87856,                 0.6933,                0.53307,                 0.5921,                0.45514,                0.90557,                 1.2581,                 1.1795,             7.4292e-05,             7.4292e-05,             7.4292e-05
                    184,                0.50693,                0.36668,                0.88288,                0.69914,                0.52603,                0.58646,                0.45207,                0.90121,                  1.267,                 1.1757,             7.0757e-05,             7.0757e-05,             7.0757e-05
                    185,                0.49951,                0.36333,                 0.8846,                0.67262,                0.54175,                0.58636,                0.45086,                0.90256,                 1.2729,                 1.1832,             6.7223e-05,             6.7223e-05,             6.7223e-05
                    186,                0.48035,                0.35066,                0.87637,                0.70331,                0.52469,                0.58693,                0.45123,                0.90284,                 1.2741,                 1.1839,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    187,                0.49812,                0.35632,                0.88094,                0.66973,                0.53402,                0.58882,                0.45328,                0.89974,                 1.2685,                 1.1821,             6.0154e-05,             6.0154e-05,             6.0154e-05
                    188,                 0.4857,                0.35409,                0.87498,                0.70452,                0.51357,                0.58606,                0.45162,                0.90168,                 1.2718,                 1.1812,              5.662e-05,              5.662e-05,              5.662e-05
                    189,                0.48649,                0.34776,                0.87792,                0.68581,                0.51981,                0.58415,                0.44809,                0.90693,                 1.2982,                 1.1839,             5.3086e-05,             5.3086e-05,             5.3086e-05
                    190,                0.47969,                0.34635,                0.87381,                0.69019,                0.52294,                0.58643,                0.44902,                0.90794,                 1.2959,                 1.1845,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    191,                0.50777,                0.35727,                0.87741,                0.71476,                0.50059,                0.57899,                0.44198,                0.90774,                 1.3123,                 1.1881,             4.6017e-05,             4.6017e-05,             4.6017e-05
                    192,                0.48582,                0.33086,                 0.8703,                0.70329,                0.52623,                0.58429,                0.44747,                0.90314,                  1.225,                  1.187,             4.2483e-05,             4.2483e-05,             4.2483e-05
                    193,                0.47193,                0.31815,                0.86912,                0.69848,                0.52436,                0.58642,                0.44941,                0.90237,                 1.2455,                 1.1863,             3.8949e-05,             3.8949e-05,             3.8949e-05
                    194,                0.47261,                0.32209,                0.86176,                0.67912,                0.53574,                 0.5902,                0.45432,                0.90304,                 1.2431,                 1.1882,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    195,                0.47837,                0.32469,                0.86543,                0.67709,                0.53561,                0.58874,                0.45444,                0.90349,                 1.2476,                 1.1881,              3.188e-05,              3.188e-05,              3.188e-05
                    196,                0.47687,                0.32688,                0.87027,                0.68839,                0.53584,                0.59158,                0.45454,                0.90281,                 1.2583,                  1.187,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    197,                0.46399,                0.31108,                0.86106,                0.69548,                0.52547,                0.59193,                 0.4565,                0.90434,                 1.2696,                 1.1889,             2.4812e-05,             2.4812e-05,             2.4812e-05
                    198,                0.45916,                0.31013,                0.85189,                  0.724,                0.51231,                0.59257,                0.45854,                0.90264,                 1.2711,                 1.1861,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    199,                0.46009,                0.30747,                0.85659,                0.71837,                0.51103,                0.59344,                0.45726,                0.90344,                 1.2719,                 1.1865,             1.7743e-05,             1.7743e-05,             1.7743e-05
                    200,                 0.4528,                0.30661,                0.85805,                0.71389,                0.51609,                 0.5925,                0.45674,                0.90454,                 1.2724,                 1.1883,             1.4209e-05,             1.4209e-05,             1.4209e-05
